country,table_id,indicator,content_category,item,rank_group,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes
칠레,1-18,호감 저해요인,드라마,같은 배우들이 다른 작품에 반복적으로 출연해서,1순위,8.2,%,242.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.7378,manual_review,
칠레,1-18,호감 저해요인,드라마,(중복) 다양한 문회에 대한 고가 부족해세인종 성소수자 총교 등,1+2순위(중복),9.5,%,242.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.549,manual_review,
칠레,1-18,호감 저해요인,예능,출연진 관계자의 부적절한 언행,1순위,8.2,%,232.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.7378,manual_review,
칠레,1-18,호감 저해요인,예능,디양한 문회에 대한 펴가 부족해세인종 성소수자 종교 등,1+2순위(중복),16.0,%,232.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.5643,manual_review,
칠레,1-18,호감 저해요인,영화,한국 영화 배우 관계자의 부적절한  언행,1순위,3.8,%,235.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9605,manual_review,
칠레,1-18,호감 저해요인,영화,과도한 광고 노출이 많아서,1+2순위(중복),14.5,%,235.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.8444,manual_review,
칠레,1-18,호감 저해요인,영화,(중복) 한국 영화 배우-관계자의 부적절한 언행,1+2순위(중복),7.3,%,235.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.6336,manual_review,
칠레,1-18,호감 저해요인,영화,기타,1+2순위(중복),0.8,%,235.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.7859,manual_review,
칠레,1-18,호감 저해요인,음악,음악 자체가 쫓지 않아세수준이 낮아서,1순위,3.8,%,238.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.7037,manual_review,
칠레,1-18,호감 저해요인,음악,(중복) 음악 자체가 줄지 않아세수준이 낮아서,1+2순위(중복),8.4,%,238.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9572,manual_review,
칠레,1-18,호감 저해요인,애니메이션,디양한 문회에 대한 펴려가 부족해세인종 성소수자 종교 등,1순위,7.1,%,239.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.5302,manual_review,
칠레,1-18,호감 저해요인,애니메이션,순위 한국적 요소가 강해세한국 문화전통스토리 등 디양한 문회에 대한 고가 부족해세인종 성소수자 종교 등,1+2순위(중복),14.2,%,239.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.687,manual_review,
칠레,1-18,호감 저해요인,출판물,번역이 미롭해서,1순위,13.2,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.929,manual_review,
칠레,1-18,호감 저해요인,출판물,한국적 요소가 강해세한국 문화전통스토리 등,1순위,7.8,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.545,manual_review,
칠레,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 1번째),3.4,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.6675,manual_review,순위 불명(순위미상(중복4회 중 1번째))
칠레,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 2번째),1.9,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9594,manual_review,순위 불명(순위미상(중복4회 중 2번째))
칠레,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 3번째),7.3,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.6336,manual_review,순위 불명(순위미상(중복4회 중 3번째))
칠레,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 4번째),5.4,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9965,manual_review,순위 불명(순위미상(중복4회 중 4번째))
칠레,1-18,호감 저해요인,출판물,물 번역이 미혼해서,1순위,27.3,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.8056,manual_review,
칠레,1-18,호감 저해요인,출판물,디양한 문회에 대한 펴마가 부족해세인종 성소수자 종교 등,1+2순위(중복),16.1,%,205.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.8548,manual_review,
칠레,1-18,호감 저해요인,웹툰,한국적 요소가 강해세한국 문화전통스토리 등,1순위,4.3,%,231.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.7564,manual_review,
칠레,1-18,호감 저해요인,웹툰,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 1번째),3.0,%,231.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9632,manual_review,순위 불명(순위미상(중복4회 중 1번째))
칠레,1-18,호감 저해요인,웹툰,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 2번째),0.9,%,231.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.5528,manual_review,순위 불명(순위미상(중복4회 중 2번째))
칠레,1-18,호감 저해요인,웹툰,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 3번째),4.8,%,231.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.6782,manual_review,순위 불명(순위미상(중복4회 중 3번째))
칠레,1-18,호감 저해요인,웹툰,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 4번째),4.3,%,231.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9839,manual_review,순위 불명(순위미상(중복4회 중 4번째))
칠레,1-18,호감 저해요인,웹툰,사용자 환경이 불편해서,1+2순위(중복),8.2,%,231.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.5431,manual_review,
칠레,1-18,호감 저해요인,웹툰,그림체가 마음에 들지 않아서,1+2순위(중복),8.2,%,231.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.8153,manual_review,
칠레,1-18,호감 저해요인,게임,그래픽의 독창성이 부족하고 어디서 본 듯해서,1순위,5.1,%,236.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.974,manual_review,
칠레,1-18,호감 저해요인,게임,스토리 소재 장르 등이 진부획일적이어서,1+2순위(중복),12.3,%,236.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.7897,manual_review,
칠레,1-18,호감 저해요인,패션,순위 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 1번째),12.6,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9192,manual_review,순위 불명(순위미상(중복4회 중 1번째))
칠레,1-18,호감 저해요인,패션,순위 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 2번째),4.2,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9469,manual_review,순위 불명(순위미상(중복4회 중 2번째))
칠레,1-18,호감 저해요인,패션,순위 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 3번째),19.4,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9334,manual_review,순위 불명(순위미상(중복4회 중 3번째))
칠레,1-18,호감 저해요인,패션,순위 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 4번째),11.4,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9944,manual_review,순위 불명(순위미상(중복4회 중 4번째))
칠레,1-18,호감 저해요인,패션,디양한 문화에 대한 고려가 부족해서,1순위,8.9,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9986,manual_review,
칠레,1-18,호감 저해요인,패션,국가 간 역사 외교적 관계로 인해서,1+2순위(중복),9.7,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.5664,manual_review,
칠레,1-18,호감 저해요인,뷰티,품질이 떨어저서,1순위,7.6,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.8636,manual_review,
칠레,1-18,호감 저해요인,뷰티,제품 포장이 과해세비닐플라스틱 과다 사용 등,1순위,4.6,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.6385,manual_review,
칠레,1-18,호감 저해요인,뷰티,디양한 문화에 대한 고려가 부족해서,1+2순위(중복),9.3,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.754,manual_review,
칠레,1-18,호감 저해요인,뷰티,(중복) 제품 포장이 과해세비닐플라스틱 괴다 사용 등,1+2순위(중복),8.0,%,237.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,1.0,manual_review,
칠레,1-18,호감 저해요인,음식,제공하는 음식이 다양하지 않아서,1순위,9.8,%,236.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.8794,manual_review,
칠레,1-18,호감 저해요인,음식,다양한 문화에 대한 고려가 부족해서,1순위,5.5,%,236.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.8007,manual_review,
칠레,1-18,호감 저해요인,음식,(중복) 당양활 문회다 대화금려가 부족해서,1+2순위(중복),8.0,%,236.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9967,manual_review,
칠레,1-18,호감 저해요인,한국어,한글이 만들어진 역사와 원리지 이해하기 어워세생소해세,1순위,13.4,%,105.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9794,manual_review,
칠레,1-18,호감 저해요인,한국어,순위  한국어의 소리가 불편하거나 어색해서,1+2순위(중복),22.9,%,105.0,"1109,1110,1111,1112,1113,1114,1115,1116",easyocr+ranked_item_row_grouping,0.9051,manual_review,
칠레,1-37,한류 부정적 인식 공감 이유,,한류스타의 부적절한 언행 비운리적인 행동,1순위,8.5,%,166.0,1139,easyocr+ranked_item_row_grouping,0.8668,manual_review,
영국,1-17,호감요인,드라마,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1+2순위(중복),15.4,%,385.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9923,manual_review,
영국,1-17,호감요인,예능,휴 제만전계판학불-위국 성:여_,1순위,8.3,%,387.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9966,manual_review,
영국,1-17,호감요인,예능,출연진들 간의 팀위크가 돌보여서,1+2순위(중복),14.6,%,387.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9634,manual_review,
영국,1-17,호감요인,예능,남성 여성,1+2순위(중복),10.0,%,387.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.4444,manual_review,
영국,1-17,호감요인,영화,순 배우의 외모가 매력적이어서,1순위,5.9,%,389.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,1.0,manual_review,
영국,1-17,호감요인,영화,흙 표현 방식이 사실적이어서,1+2순위(중복),10.8,%,389.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9998,manual_review,
영국,1-17,호감요인,음악,남성 여성,1+2순위(중복),10.0,%,403.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.4444,manual_review,
영국,1-17,호감요인,애니메이션,둘 온라인모바일 플렉품올 통해 접할 수 있어서,1+2순위(중복),16.5,%,395.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9998,manual_review,
영국,1-17,호감요인,애니메이션,기타,1+2순위(중복),0.8,%,395.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9984,manual_review,
영국,1-17,호감요인,출판물,왼오프라인올 통해 쉽제 구매할 수 있어서,1순위,6.5,%,260.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9994,manual_review,
영국,1-17,호감요인,출판물,복 왼오프라입올_통해 슬제 구매할 수 있어서,1+2순위(중복),14.6,%,260.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9634,manual_review,
영국,1-17,호감요인,출판물,남성 여성,1+2순위(중복),10.0,%,260.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.4444,manual_review,
영국,1-17,호감요인,웹툰,인기 있는 한류 굳렌츠의 원작인 경우가 많아서,1순위,9.1,%,209.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,1.0,manual_review,
영국,1-17,호감요인,게임,디른 게pp들과 네트위스름 형성하고햄i 월수 있서,1순위,9.8,%,359.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9995,manual_review,
영국,1-17,호감요인,게임,디른 게p미들과 네트위스릎 형성히고 햄 월수 있,1+2순위(중복),15.9,%,359.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.8516,manual_review,
영국,1-17,호감요인,게임,남성 여성,1+2순위(중복),10.0,%,359.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.4444,manual_review,
영국,1-17,호감요인,패션,주변 사람들 사이에 평판이 좋아서,1순위,11.4,%,386.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9998,manual_review,
영국,1-17,호감요인,패션,신제품이 자주 나와서,1+2순위(중복),13.9,%,386.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9697,manual_review,
영국,1-17,호감요인,뷰티,제품 패키지의 주 제중하기진월_L장p이 주아성 홍보해서  디자인이 좋아서,1순위,6.8,%,381.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9992,manual_review,
영국,1-17,호감요인,뷰티,좋아하는 한류스타가 직접 사용 홍보해서,1+2순위(중복),13.4,%,381.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9997,manual_review,
영국,1-17,호감요인,뷰티,흙 제품 때키지의 디자인이 좋아서,1+2순위(중복),13.1,%,381.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.9981,manual_review,
영국,1-17,호감요인,뷰티,기타,1+2순위(중복),0.3,%,381.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.5435,manual_review,
영국,1-17,호감요인,뷰티,남성 여성,1+2순위(중복),10.0,%,381.0,"1163,1164,1165,1166,1167,1168",easyocr+ranked_item_row_grouping,0.4444,manual_review,
영국,1-18,호감 저해요인,드라마,접하기 어려운 환경이어서 (지청 '경로 부족 인터넷 속되망 문제  정보 부족 등,1순위,5.0,%,385.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.6218,manual_review,
영국,1-18,호감 저해요인,드라마,숲 과도한 광고 노술이 많아서,1순위,4.4,%,385.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9998,manual_review,
영국,1-18,호감 저해요인,드라마,위 드라마틀 보는데 비용이 '많이 들어서,1순위,4.4,%,385.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.7534,manual_review,
영국,1-18,호감 저해요인,드라마,접하기 어려운 환경이어서,1+2순위(중복),13.0,%,385.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9557,manual_review,
영국,1-18,호감 저해요인,드라마,출 과도한 광고 노출이 많아서 드라마을 보는데 비용이 많이 들어서,1+2순위(중복),9.1,%,385.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9993,manual_review,
영국,1-18,호감 저해요인,예능,과도한 광고 노출이 많아서,1순위,6.2,%,387.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.5088,manual_review,
영국,1-18,호감 저해요인,예능,순 디양한 문에 대한 고로마 부족해세인종 성소수자 종교 등,1순위,4.6,%,387.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.4976,manual_review,
영국,1-18,호감 저해요인,예능,수 게스트들의 토크에 의존하는 포매이 많아서,1+2순위(중복),10.6,%,387.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9769,manual_review,
영국,1-18,호감 저해요인,예능,남성 여성,1+2순위(중복),10.0,%,387.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9132,manual_review,
영국,1-18,호감 저해요인,영화,다양하 문에 대한 고로까가 부족해세인종 성소수자 종교 텅,1순위,3.3,%,389.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.8285,manual_review,
영국,1-18,호감 저해요인,영화,흙 다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,1+2순위(중복),8.7,%,389.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9541,manual_review,
영국,1-18,호감 저해요인,영화,남성 여성,1+2순위(중복),10.0,%,389.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9104,manual_review,
영국,1-18,호감 저해요인,음악,음악의 장르가 확일적이어서,1순위,6.9,%,403.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9913,manual_review,
영국,1-18,호감 저해요인,음악,음악 자체가 쫓지 않아세수준이 낮아서,1순위,5.9,%,403.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9632,manual_review,
영국,1-18,호감 저해요인,음악,수 흐록 아이y기렇사의 출정 치스템이 심해서,1순위,5.3,%,403.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9417,manual_review,
영국,1-18,호감 저해요인,음악,한국 아이돌 기획사의 경쟁 시스템이 심해서,1+2순위(중복),9.7,%,403.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9993,manual_review,
영국,1-18,호감 저해요인,애니메이션,지나치게 상업적이어서,1순위,8.1,%,395.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9955,manual_review,
영국,1-18,호감 저해요인,애니메이션,접하기 어려운 환경이어서,1순위,7.5,%,395.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.4035,manual_review,
영국,1-18,호감 저해요인,애니메이션,대부분 유아용의로 제작되며 성인 대상 권렌초가 부족해서,1순위,6.9,%,395.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9794,manual_review,
영국,1-18,호감 저해요인,애니메이션,"대부분 유이용의로 제작되며 성인 대상 ,렌j 부족해서",1+2순위(중복),16.1,%,395.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.5807,manual_review,
영국,1-18,호감 저해요인,애니메이션,없음,1+2순위(중복),25.1,%,395.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,1.0,manual_review,
영국,1-18,호감 저해요인,애니메이션,남성 여성,1+2순위(중복),10.0,%,395.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9548,manual_review,
영국,1-18,호감 저해요인,출판물,다양한 문에 대한 고로가 부족해세인종 성소수자 종교 등,1순위,7.0,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9989,manual_review,
영국,1-18,호감 저해요인,출판물,수 국매하기 어쨌워세문매철 통,1순위,5.7,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9975,manual_review,
영국,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복3회 중 1번째),3.8,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.999,manual_review,순위 불명(순위미상(중복3회 중 1번째))
영국,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복3회 중 2번째),1.9,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복3회 중 2번째))
영국,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복3회 중 3번째),6.1,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9973,manual_review,순위 불명(순위미상(중복3회 중 3번째))
영국,1-18,호감 저해요인,출판물,구매하기 어려워서판매처 등),1+2순위(중복),11.8,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9993,manual_review,
영국,1-18,호감 저해요인,출판물,캐릭터가 많에 들지 않아서,1+2순위(중복),6.1,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9987,manual_review,
영국,1-18,호감 저해요인,출판물,남성 여성,1+2순위(중복),10.0,%,260.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9132,manual_review,
영국,1-18,호감 저해요인,웹툰,수 치용자 환경이 룩해,1순위,4.3,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9995,manual_review,
영국,1-18,호감 저해요인,웹툰,국가 간 역사-외교적 관계로 인해서,1순위,2.9,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,1.0,manual_review,
영국,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 1번째),1.4,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9988,manual_review,순위 불명(순위미상(중복4회 중 1번째))
영국,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 2번째),1.0,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.6163,manual_review,순위 불명(순위미상(중복4회 중 2번째))
영국,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 3번째),2.8,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.7079,manual_review,순위 불명(순위미상(중복4회 중 3번째))
영국,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 4번째),1.9,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9987,manual_review,순위 불명(순위미상(중복4회 중 4번째))
영국,1-18,호감 저해요인,웹툰,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,1+2순위(중복),12.1,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9999,manual_review,
영국,1-18,호감 저해요인,웹툰,복 육하안 역사 회교적 관계로' 인해서,1+2순위(중복),6.7,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9485,manual_review,
영국,1-18,호감 저해요인,웹툰,Q,1+2순위(중복),2.0,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.4511,manual_review,
영국,1-18,호감 저해요인,웹툰,남성 여성,1+2순위(중복),10.0,%,29.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9132,manual_review,
영국,1-18,호감 저해요인,게임,이용하는데 비용이 많이 들어서,1순위,7.5,%,359.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.4035,manual_review,
영국,1-18,호감 저해요인,게임,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1순위,4.2,%,359.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.7299,manual_review,
영국,1-18,호감 저해요인,게임,흙 다양한 문회에 대한 고로가 부족해세인종 성소수자 종교,1+2순위(중복),10.3,%,359.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,1.0,manual_review,
영국,1-18,호감 저해요인,게임,남성 여성,1+2순위(중복),10.0,%,359.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9132,manual_review,
영국,1-18,호감 저해요인,패션,(종교 인종 장애 관습 문제 등,1순위,11.6,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.7956,manual_review,
영국,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 1번째),9.1,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9993,manual_review,순위 불명(순위미상(중복4회 중 1번째))
영국,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 2번째),4.4,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9998,manual_review,순위 불명(순위미상(중복4회 중 2번째))
영국,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 3번째),17.7,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.5707,manual_review,순위 불명(순위미상(중복4회 중 3번째))
영국,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 4번째),7.5,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.5177,manual_review,순위 불명(순위미상(중복4회 중 4번째))
영국,1-18,호감 저해요인,패션,수 끓닫이 떨어적세소새 액상 훨제외충 등의 상태),1순위,4.6,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9525,manual_review,
영국,1-18,호감 저해요인,패션,브랜드 이미지가 쫓지 않아서,1순위,3.9,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.876,manual_review,
영국,1-18,호감 저해요인,패션,(종교 인종 장애 관습 문제 다양한 문화에 대한 고려가 부족해서,1+2순위(중복),17.7,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.5707,manual_review,
영국,1-18,호감 저해요인,패션,흙 품질이 떨어저세소재   색상 봉제   단추 등의,1+2순위(중복),10.6,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9769,manual_review,
영국,1-18,호감 저해요인,패션,복 브랜드 이미지가 놓치 '않아서,1+2순위(중복),5.9,%,386.0,"1169,1170,1171,1172,1173,1174,1175,1176",easyocr+ranked_item_row_grouping,0.9992,manual_review,
