source_file,survey_type,table_code,table_title,base,country,country_std,category,response_option,sample_n,sample_n_raw,value,unit
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,별로 방문할 의향이 없다,368.0,(368),13.11141449605808,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,방문 의향을 정하지 않았다,368.0,(368),19.55534523897717,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,약간 방문할 의향이 있다,368.0,(368),21.891866799351053,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,매우 방문할 의향이 있다,368.0,(368),16.292121764862706,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,종합/Top2,368.0,(368),38.183988564213756,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,Mid,368.0,(368),19.55534523897717,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,Bot2,368.0,(368),42.26066619680902,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,전혀 방문할 의향이 없다,306.0,(306),3.5091806597902684,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,별로 방문할 의향이 없다,306.0,(306),3.4604098236462053,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,방문 의향을 정하지 않았다,306.0,(306),8.744255528300995,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,약간 방문할 의향이 있다,306.0,(306),27.778682961542454,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,매우 방문할 의향이 있다,306.0,(306),56.507471026720005,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,종합/Top2,306.0,(306),84.28615398826254,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,Mid,306.0,(306),8.744255528300995,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,필리핀,필리핀,국가/지역,Bot2,306.0,(306),6.969590483436473,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,전혀 방문할 의향이 없다,342.0,(342),1.162895895561137,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,별로 방문할 의향이 없다,342.0,(342),1.419403357795412,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,방문 의향을 정하지 않았다,342.0,(342),12.316747624262618,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,약간 방문할 의향이 있다,342.0,(342),34.66324129650932,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,매우 방문할 의향이 있다,342.0,(342),50.437711825871645,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,종합/Top2,342.0,(342),85.10095312238091,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,Mid,342.0,(342),12.316747624262618,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,베트남,베트남,국가/지역,Bot2,342.0,(342),2.582299253356549,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,전혀 방문할 의향이 없다,360.0,(360),4.733554647396112,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,별로 방문할 의향이 없다,360.0,(360),8.447698859474997,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,방문 의향을 정하지 않았다,360.0,(360),20.362351058037394,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,약간 방문할 의향이 있다,360.0,(360),46.34624797188059,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,매우 방문할 의향이 있다,360.0,(360),20.110147463210982,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,종합/Top2,360.0,(360),66.45639543509154,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,Mid,360.0,(360),20.362351058037394,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,싱가포르,싱가포르,국가/지역,Bot2,360.0,(360),13.18125350687111,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,전혀 방문할 의향이 없다,296.0,(296),1.2987163560612476,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,별로 방문할 의향이 없다,296.0,(296),4.370114820568006,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,방문 의향을 정하지 않았다,296.0,(296),15.317233236472727,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,약간 방문할 의향이 있다,296.0,(296),41.77487394213662,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,매우 방문할 의향이 있다,296.0,(296),37.23906164476131,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,종합/Top2,296.0,(296),79.0139355868979,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,Mid,296.0,(296),15.317233236472727,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,인도네시아,인도네시아,국가/지역,Bot2,296.0,(296),5.6688311766292525,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,태국,태국,국가/지역,전혀 방문할 의향이 없다,262.0,(262),3.4512645570152594,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,태국,태국,국가/지역,별로 방문할 의향이 없다,262.0,(262),7.342827961303337,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,태국,태국,국가/지역,방문 의향을 정하지 않았다,262.0,(262),24.308497645204667,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,태국,태국,국가/지역,약간 방문할 의향이 있다,262.0,(262),36.55355296329274,%
