country,table_id,indicator,category,item,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes
프랑스,1-16,호감도,음악,5점 척도 평균(점),3.21,score(1-5),373.0,"1221,1222",easyocr+label_targeted_row_lookup,0.5877,auto_extracted,
프랑스,1-16,호감도,애니메이션,5점 척도 평균(점),3.64,score(1-5),360.0,"1221,1222",easyocr+label_targeted_row_lookup,0.6228,auto_extracted,
프랑스,1-16,호감도,출판물,5점 척도 평균(점),3.78,score(1-5),237.0,"1221,1222",easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
프랑스,1-16,호감도,웹툰,5점 척도 평균(점),3.91,score(1-5),259.0,"1221,1222",easyocr+label_targeted_row_lookup,0.9671,auto_extracted,
프랑스,1-16,호감도,게임,5점 척도 평균(점),3.65,score(1-5),358.0,"1221,1222",easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
프랑스,1-16,호감도,패션,5점 척도 평균(점),3.77,score(1-5),292.0,"1221,1222",easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
프랑스,1-16,호감도,뷰티,5점 척도 평균(점),3.81,score(1-5),351.0,"1221,1222",easyocr+label_targeted_row_lookup,0.6272,auto_extracted,
프랑스,1-16,호감도,음식,5점 척도 평균(점),3.76,score(1-5),369.0,"1221,1222",easyocr+label_targeted_row_lookup,0.8001,auto_extracted,
프랑스,1-16,호감도,한국어,5점 척도 평균(점),4.04,score(1-5),149.0,"1221,1222",easyocr+label_targeted_row_lookup,0.7536,auto_extracted,
프랑스,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.57,score(1-5),850.0,"1221,1222",easyocr+label_targeted_row_lookup,0.9997,auto_extracted,
프랑스,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.34,score(1-5),850.0,1256,easyocr+label_targeted_row_lookup,0.9851,auto_extracted,
프랑스,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.26,score(1-5),850.0,1256,easyocr+label_targeted_row_lookup,0.7604,auto_extracted,
프랑스,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.31,score(1-5),850.0,1256,easyocr+label_targeted_row_lookup,0.9942,auto_extracted,
프랑스,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.29,score(1-5),850.0,1256,easyocr+label_targeted_row_lookup,0.5076,auto_extracted,
프랑스,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.14,score(1-5),850.0,1256,easyocr+label_targeted_row_lookup,0.8732,auto_extracted,
프랑스,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.16,score(1-5),850.0,1256,easyocr+label_targeted_row_lookup,0.9946,auto_extracted,
프랑스,1-35,인식변화,,매우 부정적으로 변함,1.3,%,850.0,1258,easyocr+label_targeted_row_lookup,0.7262,auto_extracted,
프랑스,1-35,인식변화,,약간 부정적으로 변함,4.9,%,850.0,1258,easyocr+label_targeted_row_lookup,0.6132,auto_extracted,
프랑스,1-35,인식변화,,변화 없음,39.0,%,850.0,1258,easyocr+label_targeted_row_lookup,0.9779,auto_extracted,
프랑스,1-35,인식변화,,약간 긍정적으로 변함,41.4,%,850.0,1258,easyocr+label_targeted_row_lookup,0.9997,auto_extracted,
프랑스,1-35,인식변화,,매우 긍정적으로 변함,13.4,%,850.0,1258,easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
프랑스,1-35,인식변화,,5점 척도 평균(점),3.61,score(1-5),850.0,1258,easyocr+label_targeted_row_lookup,0.9982,auto_extracted,
프랑스,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),21.0,%,850.0,1261,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
프랑스,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.71,회,850.0,1261,easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
이탈리아,1-16,호감도,드라마,5점 척도 평균(점),3.64,score(1-5),382.0,"1281,1282",easyocr+label_targeted_row_lookup,0.8358,auto_extracted,
이탈리아,1-16,호감도,예능,5점 척도 평균(점),3.68,score(1-5),256.0,"1281,1282",easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
이탈리아,1-16,호감도,영화,5점 척도 평균(점),3.64,score(1-5),385.0,"1281,1282",easyocr+label_targeted_row_lookup,0.6065,auto_extracted,
이탈리아,1-16,호감도,음악,5점 척도 평균(점),3.35,score(1-5),390.0,"1281,1282",easyocr+label_targeted_row_lookup,0.9975,auto_extracted,
이탈리아,1-16,호감도,애니메이션,5점 척도 평균(점),3.65,score(1-5),377.0,"1281,1282",easyocr+label_targeted_row_lookup,0.9948,auto_extracted,
이탈리아,1-16,호감도,출판물,5점 척도 평균(점),3.72,score(1-5),245.0,"1281,1282",easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
이탈리아,1-16,호감도,웹툰,5점 척도 평균(점),3.72,score(1-5),142.0,"1281,1282",easyocr+label_targeted_row_lookup,0.6365,auto_extracted,
이탈리아,1-16,호감도,게임,5점 척도 평균(점),3.58,score(1-5),370.0,"1281,1282",easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
이탈리아,1-16,호감도,패션,5점 척도 평균(점),3.69,score(1-5),301.0,"1281,1282",easyocr+label_targeted_row_lookup,0.7592,auto_extracted,
이탈리아,1-16,호감도,뷰티,5점 척도 평균(점),3.96,score(1-5),368.0,"1281,1282",easyocr+label_targeted_row_lookup,0.8512,auto_extracted,
이탈리아,1-16,호감도,음식,5점 척도 평균(점),3.71,score(1-5),378.0,"1281,1282",easyocr+label_targeted_row_lookup,0.799,auto_extracted,
이탈리아,1-16,호감도,한국어,5점 척도 평균(점),3.89,score(1-5),87.0,"1281,1282",easyocr+label_targeted_row_lookup,0.5918,auto_extracted,
이탈리아,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.52,score(1-5),840.0,"1281,1282",easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
이탈리아,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.25,score(1-5),840.0,1316,easyocr+label_targeted_row_lookup,0.6911,auto_extracted,
이탈리아,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.17,score(1-5),840.0,1316,easyocr+label_targeted_row_lookup,0.9889,auto_extracted,
이탈리아,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.33,score(1-5),840.0,1316,easyocr+label_targeted_row_lookup,0.3804,auto_extracted,
이탈리아,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.29,score(1-5),840.0,1316,easyocr+label_targeted_row_lookup,0.5076,auto_extracted,
이탈리아,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.15,score(1-5),840.0,1316,easyocr+label_targeted_row_lookup,0.8922,auto_extracted,
이탈리아,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.11,score(1-5),840.0,1316,easyocr+label_targeted_row_lookup,0.9698,auto_extracted,
이탈리아,1-35,인식변화,,매우 부정적으로 변함,0.7,%,840.0,1318,easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
이탈리아,1-35,인식변화,,약간 부정적으로 변함,3.1,%,840.0,1318,easyocr+label_targeted_row_lookup,0.9944,auto_extracted,
이탈리아,1-35,인식변화,,변화 없음,43.7,%,840.0,1318,easyocr+label_targeted_row_lookup,0.8329,auto_extracted,
이탈리아,1-35,인식변화,,약간 긍정적으로 변함,42.9,%,840.0,1318,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
이탈리아,1-35,인식변화,,매우 긍정적으로 변함,9.7,%,840.0,1318,easyocr+label_targeted_row_lookup,0.72,auto_extracted,
이탈리아,1-35,인식변화,,5점 척도 평균(점),3.58,score(1-5),840.0,1318,easyocr+label_targeted_row_lookup,0.6996,auto_extracted,
이탈리아,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),19.7,%,840.0,1321,easyocr+label_targeted_row_lookup,0.9957,auto_extracted,
이탈리아,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.67,회,840.0,1321,easyocr+label_targeted_row_lookup,0.7151,auto_extracted,
스페인,1-16,호감도,드라마,5점 척도 평균(점),3.93,score(1-5),345.0,"1341,1342",easyocr+label_targeted_row_lookup,0.9997,auto_extracted,
스페인,1-16,호감도,예능,5점 척도 평균(점),3.83,score(1-5),285.0,"1341,1342",easyocr+label_targeted_row_lookup,0.7968,auto_extracted,
스페인,1-16,호감도,영화,5점 척도 평균(점),3.65,score(1-5),349.0,"1341,1342",easyocr+label_targeted_row_lookup,0.9948,auto_extracted,
스페인,1-16,호감도,음악,5점 척도 평균(점),3.49,score(1-5),350.0,"1341,1342",easyocr+label_targeted_row_lookup,0.5272,auto_extracted,
스페인,1-16,호감도,애니메이션,5점 척도 평균(점),3.75,score(1-5),349.0,"1341,1342",easyocr+label_targeted_row_lookup,0.8702,auto_extracted,
스페인,1-16,호감도,출판물,5점 척도 평균(점),3.79,score(1-5),277.0,"1341,1342",easyocr+label_targeted_row_lookup,0.9983,auto_extracted,
스페인,1-16,호감도,웹툰,5점 척도 평균(점),3.88,score(1-5),268.0,"1341,1342",easyocr+label_targeted_row_lookup,0.7096,auto_extracted,
스페인,1-16,호감도,게임,5점 척도 평균(점),3.79,score(1-5),349.0,"1341,1342",easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
스페인,1-16,호감도,패션,5점 척도 평균(점),3.89,score(1-5),332.0,"1341,1342",easyocr+label_targeted_row_lookup,0.7438,auto_extracted,
스페인,1-16,호감도,뷰티,5점 척도 평균(점),3.9,score(1-5),348.0,"1341,1342",easyocr+label_targeted_row_lookup,0.9674,auto_extracted,
스페인,1-16,호감도,음식,5점 척도 평균(점),3.83,score(1-5),348.0,"1341,1342",easyocr+label_targeted_row_lookup,0.8169,auto_extracted,
스페인,1-16,호감도,한국어,5점 척도 평균(점),4.15,score(1-5),130.0,"1341,1342",easyocr+label_targeted_row_lookup,0.5317,auto_extracted,
스페인,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.73,score(1-5),800.0,"1341,1342",easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
스페인,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.4,score(1-5),800.0,1376,easyocr+label_targeted_row_lookup,0.9989,auto_extracted,
스페인,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.33,score(1-5),800.0,1376,easyocr+label_targeted_row_lookup,0.3804,auto_extracted,
스페인,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.48,score(1-5),800.0,1376,easyocr+label_targeted_row_lookup,0.8182,auto_extracted,
스페인,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.43,score(1-5),800.0,1376,easyocr+label_targeted_row_lookup,0.9977,auto_extracted,
스페인,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.26,score(1-5),800.0,1376,easyocr+label_targeted_row_lookup,0.7604,auto_extracted,
스페인,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.26,score(1-5),800.0,1376,easyocr+label_targeted_row_lookup,0.7604,auto_extracted,
스페인,1-35,인식변화,,매우 부정적으로 변함,1.0,%,800.0,1378,easyocr+label_targeted_row_lookup,0.7525,auto_extracted,
스페인,1-35,인식변화,,약간 부정적으로 변함,4.6,%,800.0,1378,easyocr+label_targeted_row_lookup,0.9988,auto_extracted,
스페인,1-35,인식변화,,변화 없음,35.4,%,800.0,1378,easyocr+label_targeted_row_lookup,0.8352,auto_extracted,
스페인,1-35,인식변화,,약간 긍정적으로 변함,42.2,%,800.0,1378,easyocr+label_targeted_row_lookup,0.9997,auto_extracted,
스페인,1-35,인식변화,,매우 긍정적으로 변함,16.8,%,800.0,1378,easyocr+label_targeted_row_lookup,0.9489,auto_extracted,
스페인,1-35,인식변화,,5점 척도 평균(점),3.69,score(1-5),800.0,1378,easyocr+label_targeted_row_lookup,0.3888,auto_extracted,
스페인,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),28.0,%,800.0,1381,easyocr+label_targeted_row_lookup,0.9946,auto_extracted,
스페인,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.67,회,800.0,1381,easyocr+label_targeted_row_lookup,0.7151,auto_extracted,
독일,1-16,호감도,드라마,5점 척도 평균(점),4.0,score(1-5),367.0,"1401,1402",easyocr+label_targeted_row_lookup,0.9994,auto_extracted,
독일,1-16,호감도,예능,5점 척도 평균(점),3.92,score(1-5),289.0,"1401,1402",easyocr+label_targeted_row_lookup,0.9216,auto_extracted,
독일,1-16,호감도,영화,5점 척도 평균(점),3.73,score(1-5),377.0,"1401,1402",easyocr+label_targeted_row_lookup,0.9959,auto_extracted,
독일,1-16,호감도,음악,5점 척도 평균(점),3.46,score(1-5),378.0,"1401,1402",easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
독일,1-16,호감도,애니메이션,5점 척도 평균(점),3.63,score(1-5),373.0,"1401,1402",easyocr+label_targeted_row_lookup,0.8094,auto_extracted,
독일,1-16,호감도,출판물,5점 척도 평균(점),3.88,score(1-5),239.0,"1401,1402",easyocr+label_targeted_row_lookup,0.5579,auto_extracted,
독일,1-16,호감도,웹툰,5점 척도 평균(점),3.92,score(1-5),187.0,"1401,1402",easyocr+label_targeted_row_lookup,0.9216,auto_extracted,
독일,1-16,호감도,게임,5점 척도 평균(점),3.71,score(1-5),362.0,"1401,1402",easyocr+label_targeted_row_lookup,0.8748,auto_extracted,
독일,1-16,호감도,패션,5점 척도 평균(점),3.79,score(1-5),354.0,"1401,1402",easyocr+label_targeted_row_lookup,0.5635,auto_extracted,
독일,1-16,호감도,뷰티,5점 척도 평균(점),3.84,score(1-5),372.0,"1401,1402",easyocr+label_targeted_row_lookup,0.7155,auto_extracted,
독일,1-16,호감도,음식,5점 척도 평균(점),3.92,score(1-5),439.0,"1401,1402",easyocr+label_targeted_row_lookup,0.927,auto_extracted,
독일,1-16,호감도,한국어,5점 척도 평균(점),3.91,score(1-5),172.0,"1401,1402",easyocr+label_targeted_row_lookup,0.6294,auto_extracted,
독일,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.5,score(1-5),900.0,"1401,1402",easyocr+label_targeted_row_lookup,0.5384,auto_extracted,
독일,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.33,score(1-5),900.0,1436,easyocr+label_targeted_row_lookup,0.9989,auto_extracted,
독일,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.22,score(1-5),900.0,1436,easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
독일,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.25,score(1-5),900.0,1436,easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
독일,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.28,score(1-5),900.0,1436,easyocr+label_targeted_row_lookup,0.9989,auto_extracted,
독일,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.15,score(1-5),900.0,1436,easyocr+label_targeted_row_lookup,0.999,auto_extracted,
독일,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.16,score(1-5),900.0,1436,easyocr+label_targeted_row_lookup,0.6137,auto_extracted,
독일,1-35,인식변화,,매우 부정적으로 변함,1.7,%,900.0,1438,easyocr+label_targeted_row_lookup,0.8225,auto_extracted,
독일,1-35,인식변화,,약간 부정적으로 변함,5.4,%,900.0,1438,easyocr+label_targeted_row_lookup,0.9947,auto_extracted,
독일,1-35,인식변화,,변화 없음,39.2,%,900.0,1438,easyocr+label_targeted_row_lookup,0.9946,auto_extracted,
독일,1-35,인식변화,,약간 긍정적으로 변함,36.9,%,900.0,1438,easyocr+label_targeted_row_lookup,0.5907,auto_extracted,
독일,1-35,인식변화,,매우 긍정적으로 변함,16.8,%,900.0,1438,easyocr+label_targeted_row_lookup,0.5516,auto_extracted,
독일,1-35,인식변화,,5점 척도 평균(점),3.62,score(1-5),900.0,1438,easyocr+label_targeted_row_lookup,0.8906,auto_extracted,
독일,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),31.3,%,900.0,1441,easyocr+label_targeted_row_lookup,0.9749,auto_extracted,
독일,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.93,회,900.0,1441,easyocr+label_targeted_row_lookup,0.9712,auto_extracted,
러시아,1-16,호감도,드라마,5점 척도 평균(점),3.56,score(1-5),502.0,"1461,1462",easyocr+label_targeted_row_lookup,0.991,auto_extracted,
러시아,1-16,호감도,예능,5점 척도 평균(점),3.47,score(1-5),305.0,"1461,1462",easyocr+label_targeted_row_lookup,0.9954,auto_extracted,
러시아,1-16,호감도,영화,5점 척도 평균(점),3.49,score(1-5),499.0,"1461,1462",easyocr+label_targeted_row_lookup,0.4512,auto_extracted,
러시아,1-16,호감도,음악,5점 척도 평균(점),3.25,score(1-5),508.0,"1461,1462",easyocr+label_targeted_row_lookup,0.6911,auto_extracted,
러시아,1-16,호감도,애니메이션,5점 척도 평균(점),3.5,score(1-5),503.0,"1461,1462",easyocr+label_targeted_row_lookup,0.5384,auto_extracted,
러시아,1-16,호감도,출판물,5점 척도 평균(점),3.48,score(1-5),306.0,"1461,1462",easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
러시아,1-16,호감도,웹툰,5점 척도 평균(점),3.84,score(1-5),124.0,"1461,1462",easyocr+label_targeted_row_lookup,0.7155,auto_extracted,
러시아,1-16,호감도,게임,5점 척도 평균(점),3.48,score(1-5),448.0,"1461,1462",easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
러시아,1-16,호감도,패션,5점 척도 평균(점),3.71,score(1-5),415.0,"1461,1462",easyocr+label_targeted_row_lookup,0.9963,auto_extracted,
러시아,1-16,호감도,뷰티,5점 척도 평균(점),3.69,score(1-5),498.0,"1461,1462",easyocr+label_targeted_row_lookup,0.3888,auto_extracted,
러시아,1-16,호감도,음식,5점 척도 평균(점),3.57,score(1-5),500.0,"1461,1462",easyocr+label_targeted_row_lookup,0.8816,auto_extracted,
러시아,1-16,호감도,한국어,5점 척도 평균(점),4.06,score(1-5),101.0,"1461,1462",easyocr+label_targeted_row_lookup,0.9994,auto_extracted,
러시아,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.43,score(1-5),1000.0,"1461,1462",easyocr+label_targeted_row_lookup,0.9985,auto_extracted,
러시아,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.28,score(1-5),1000.0,1496,easyocr+label_targeted_row_lookup,0.6304,auto_extracted,
러시아,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.27,score(1-5),1000.0,1496,easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
러시아,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.35,score(1-5),1000.0,1496,easyocr+label_targeted_row_lookup,0.9159,auto_extracted,
러시아,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.31,score(1-5),1000.0,1496,easyocr+label_targeted_row_lookup,0.992,auto_extracted,
러시아,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.18,score(1-5),1000.0,1496,easyocr+label_targeted_row_lookup,0.851,auto_extracted,
러시아,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.18,score(1-5),1000.0,1496,easyocr+label_targeted_row_lookup,0.851,auto_extracted,
러시아,1-35,인식변화,,매우 부정적으로 변함,0.8,%,1000.0,1498,easyocr+label_targeted_row_lookup,0.8042,auto_extracted,
러시아,1-35,인식변화,,약간 부정적으로 변함,2.7,%,1000.0,1498,easyocr+label_targeted_row_lookup,0.7904,auto_extracted,
러시아,1-35,인식변화,,변화 없음,44.6,%,1000.0,1498,easyocr+label_targeted_row_lookup,0.3507,auto_extracted,
러시아,1-35,인식변화,,약간 긍정적으로 변함,39.9,%,1000.0,1498,easyocr+label_targeted_row_lookup,0.6978,auto_extracted,
러시아,1-35,인식변화,,매우 긍정적으로 변함,12.0,%,1000.0,1498,easyocr+label_targeted_row_lookup,0.9494,auto_extracted,
러시아,1-35,인식변화,,5점 척도 평균(점),3.6,score(1-5),1000.0,1498,easyocr+label_targeted_row_lookup,0.7519,auto_extracted,
러시아,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),21.1,%,1000.0,1501,easyocr+label_targeted_row_lookup,0.5144,auto_extracted,
러시아,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.04,회,1000.0,1501,easyocr+label_targeted_row_lookup,0.9973,auto_extracted,
튀르키예,1-16,호감도,드라마,5점 척도 평균(점),3.89,score(1-5),420.0,"1521,1522",easyocr+label_targeted_row_lookup,0.5859,auto_extracted,
튀르키예,1-16,호감도,예능,5점 척도 평균(점),4.01,score(1-5),336.0,"1521,1522",easyocr+label_targeted_row_lookup,0.9927,auto_extracted,
튀르키예,1-16,호감도,영화,5점 척도 평균(점),3.81,score(1-5),408.0,"1521,1522",easyocr+label_targeted_row_lookup,0.6272,auto_extracted,
튀르키예,1-16,호감도,음악,5점 척도 평균(점),3.76,score(1-5),413.0,"1521,1522",easyocr+label_targeted_row_lookup,0.8001,auto_extracted,
튀르키예,1-16,호감도,애니메이션,5점 척도 평균(점),3.81,score(1-5),412.0,"1521,1522",easyocr+label_targeted_row_lookup,0.6272,auto_extracted,
튀르키예,1-16,호감도,출판물,5점 척도 평균(점),3.98,score(1-5),301.0,"1521,1522",easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
튀르키예,1-16,호감도,웹툰,5점 척도 평균(점),4.03,score(1-5),383.0,"1521,1522",easyocr+label_targeted_row_lookup,0.9497,auto_extracted,
튀르키예,1-16,호감도,게임,5점 척도 평균(점),3.87,score(1-5),407.0,"1521,1522",easyocr+label_targeted_row_lookup,0.603,auto_extracted,
튀르키예,1-16,호감도,패션,5점 척도 평균(점),4.02,score(1-5),407.0,"1521,1522",easyocr+label_targeted_row_lookup,0.9994,auto_extracted,
튀르키예,1-16,호감도,뷰티,5점 척도 평균(점),4.04,score(1-5),408.0,"1521,1522",easyocr+label_targeted_row_lookup,0.7536,auto_extracted,
튀르키예,1-16,호감도,음식,5점 척도 평균(점),3.84,score(1-5),410.0,"1521,1522",easyocr+label_targeted_row_lookup,0.4536,auto_extracted,
튀르키예,1-16,호감도,한국어,5점 척도 평균(점),4.09,score(1-5),153.0,"1521,1522",easyocr+label_targeted_row_lookup,0.7297,auto_extracted,
튀르키예,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.8,score(1-5),880.0,"1521,1522",easyocr+label_targeted_row_lookup,0.8912,auto_extracted,
튀르키예,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.62,score(1-5),880.0,1556,easyocr+label_targeted_row_lookup,0.4313,auto_extracted,
튀르키예,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.56,score(1-5),880.0,1556,easyocr+label_targeted_row_lookup,0.7259,auto_extracted,
튀르키예,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.69,score(1-5),880.0,1556,easyocr+label_targeted_row_lookup,0.3888,auto_extracted,
튀르키예,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.7,score(1-5),880.0,1556,easyocr+label_targeted_row_lookup,0.9963,auto_extracted,
튀르키예,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.51,score(1-5),880.0,1556,easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
튀르키예,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.51,score(1-5),880.0,1556,easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
튀르키예,1-35,인식변화,,매우 부정적으로 변함,1.1,%,880.0,1558,easyocr+label_targeted_row_lookup,0.7289,auto_extracted,
튀르키예,1-35,인식변화,,약간 부정적으로 변함,5.3,%,880.0,1558,easyocr+label_targeted_row_lookup,0.9984,auto_extracted,
튀르키예,1-35,인식변화,,변화 없음,21.7,%,880.0,1558,easyocr+label_targeted_row_lookup,0.9994,auto_extracted,
튀르키예,1-35,인식변화,,약간 긍정적으로 변함,43.1,%,880.0,1558,easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
튀르키예,1-35,인식변화,,매우 긍정적으로 변함,28.7,%,880.0,1558,easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
튀르키예,1-35,인식변화,,5점 척도 평균(점),3.93,score(1-5),880.0,1558,easyocr+label_targeted_row_lookup,0.8674,auto_extracted,
튀르키예,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),34.5,%,880.0,1561,easyocr+label_targeted_row_lookup,0.599,auto_extracted,
튀르키예,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.86,회,880.0,1561,easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
폴란드,1-16,호감도,드라마,5점 척도 평균(점),3.68,score(1-5),210.0,"1581,1582",easyocr+label_targeted_row_lookup,0.9601,auto_extracted,
폴란드,1-16,호감도,예능,5점 척도 평균(점),3.47,score(1-5),129.0,"1581,1582",easyocr+label_targeted_row_lookup,0.9318,auto_extracted,
폴란드,1-16,호감도,영화,5점 척도 평균(점),3.42,score(1-5),228.0,"1581,1582",easyocr+label_targeted_row_lookup,0.9971,auto_extracted,
폴란드,1-16,호감도,음악,5점 척도 평균(점),3.33,score(1-5),217.0,"1581,1582",easyocr+label_targeted_row_lookup,0.7993,auto_extracted,
폴란드,1-16,호감도,애니메이션,5점 척도 평균(점),3.27,score(1-5),216.0,"1581,1582",easyocr+label_targeted_row_lookup,0.9885,auto_extracted,
폴란드,1-16,호감도,출판물,5점 척도 평균(점),3.64,score(1-5),105.0,"1581,1582",easyocr+label_targeted_row_lookup,0.6828,auto_extracted,
폴란드,1-16,호감도,웹툰,5점 척도 평균(점),3.66,score(1-5),121.0,"1581,1582",easyocr+label_targeted_row_lookup,0.5876,auto_extracted,
폴란드,1-16,호감도,게임,5점 척도 평균(점),3.55,score(1-5),174.0,"1581,1582",easyocr+label_targeted_row_lookup,0.978,auto_extracted,
폴란드,1-16,호감도,패션,5점 척도 평균(점),3.49,score(1-5),172.0,"1581,1582",easyocr+label_targeted_row_lookup,0.9938,auto_extracted,
폴란드,1-16,호감도,뷰티,5점 척도 평균(점),3.77,score(1-5),212.0,"1581,1582",easyocr+label_targeted_row_lookup,0.9968,auto_extracted,
폴란드,1-16,호감도,음식,5점 척도 평균(점),3.66,score(1-5),236.0,"1581,1582",easyocr+label_targeted_row_lookup,0.997,auto_extracted,
폴란드,1-16,호감도,한국어,5점 척도 평균(점),3.75,score(1-5),56.0,"1581,1582",easyocr+label_targeted_row_lookup,0.9931,auto_extracted,
폴란드,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.48,score(1-5),500.0,"1581,1582",easyocr+label_targeted_row_lookup,0.8262,auto_extracted,
폴란드,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.06,score(1-5),500.0,1616,easyocr+label_targeted_row_lookup,0.9692,auto_extracted,
