country,table_id,indicator,content_category,item,rank_group,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes,raw_item,label_confidence
이탈리아,1-18,호감 저해요인,애니메이션,접하기 어려운 환경이어서,1+2순위(중복),17.8,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,접하기 어려운 환경이어서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,대부분 유아용의로 제작되며 성인 대상 권렌j가 부족해서,1순위,8.0,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9943,auto_extracted,,대부분 유아용의로 제작되며 성인 대상 뉘렌j가 부족해서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,대부분 유아용의로 제작되며 성인 대상 권렌j가 부족해서,1+2순위(중복),12.7,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.8632,auto_extracted,,대부분 유아용의로 제작되며 성인 대상 뉘렌j가 부족해서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,지나치게 상업적이어서,1순위,6.6,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.8055,auto_extracted,,지나치게 상업적이어서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,지나치게 상업적이어서,1+2순위(중복),12.7,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,지나치게 상업적이어서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,수 긴안소 표대 다 포마가 강하Q품 성퍼자 종닭,1순위,4.8,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9763,manual_review,,수 긴안소 표대 다 포마가 강하Q품 성퍼자 종닭,low_confidence
이탈리아,1-18,호감 저해요인,애니메이션,국가 간 역사-외교적 관계로 인해서,1순위,4.5,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9964,auto_extracted,,복 국가 간 역사-외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,국가 간 역사-외교적 관계로 인해서,1+2순위(중복),7.2,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,복 국가 간 역사-외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,스토리 소재 장르 등이 진부획일적이어서,1순위,4.2,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.7111,auto_extracted,,스토리 소재  장르 등이 진부획일적이어서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,스토리 소재 장르 등이 진부획일적이어서,1+2순위(중복),9.0,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,스토리 소재  장르 등이 진부획일적이어서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,교육적이지 않아서,1순위,4.0,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,교육적이지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,교육적이지 않아서,1+2순위(중복),6.9,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9717,auto_extracted,,교육적이지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,캐릭터가 마음에 들지 않아서,1순위,3.7,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9993,auto_extracted,,캐릭터가 마음에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,캐릭터가 마음에 들지 않아서,1+2순위(중복),7.9,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.5097,auto_extracted,,캐릭터가 마음에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,기타,1순위,0.3,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9911,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,기타,1+2순위(중복),0.5,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.5851,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,# 없음,1순위,17.0,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.5728,auto_extracted,,# 없음,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,# 없음,1+2순위(중복),17.0,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,# 없음,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,다양한 문회에 대한 고마가 부족해세인종 성소수자 종교 등,1+2순위(중복),10.3,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9994,manual_review,,흙 다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,high_confidence
이탈리아,1-18,호감 저해요인,애니메이션,남성 여성,1+2순위(중복),10.0,%,377.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9132,manual_review,,남성 여성,high_confidence
이탈리아,1-18,호감 저해요인,출판물,언어와 문화가 달라 내용올 이해하기 어려워서,1순위,13.5,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,언어와 문화가 달라 내용올 이해하기 어려워서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,언어와 문화가 달라 내용올 이해하기 어려워서,1+2순위(중복),22.9,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.8333,auto_extracted,,언어와 문화가 달라 내용올 이해하기 어려워서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,번역이 미혼해서,1순위,11.1,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9973,auto_extracted,,번역이 미혼해서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,번역이 미혼해서,1+2순위(중복),19.2,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,번역이 미혼해서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,구매하기 어려워서판매처 등),1순위,10.6,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9988,auto_extracted,,구매하기 어려워서판매처 등),high_confidence
이탈리아,1-18,호감 저해요인,출판물,구매하기 어려워서판매처 등),1+2순위(중복),19.2,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9782,auto_extracted,,구매하기 어려워서판매처 등),high_confidence
이탈리아,1-18,호감 저해요인,출판물,이용하는데 비용이 많이 들어서,1순위,9.4,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.5626,manual_review,,이용하는데 비용이 많이 들어서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1순위,9.3,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,다양한 문에 대한 고로가 부족해세인종 성소수자 종교 등,high_confidence
이탈리아,1-18,호감 저해요인,출판물,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1+2순위(중복),13.4,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,다양한 문에 대한 고로가 부족해세인종 성소수자 종교 등,high_confidence
이탈리아,1-18,호감 저해요인,출판물,한국적 요소가 강해세한국 문화전통스토리 등,1순위,6.5,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9271,auto_extracted,,한국적 요소가 강해세한국 문화전통스토리 등,high_confidence
이탈리아,1-18,호감 저해요인,출판물,한국적 요소가 강해세한국 문화전통스토리 등,1+2순위(중복),14.3,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9981,auto_extracted,,한국적 요소가 강해세한국 문화전통스토리 등,high_confidence
이탈리아,1-18,호감 저해요인,출판물,국가 간 역사-외교적 관계로 인해서,1순위,5.1,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,국가 간 역사 외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,국가 간 역사-외교적 관계로 인해서,1+2순위(중복),9.9,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,국가 간 역사 외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,내용이 선정적이고 폭력적이어서,1순위,5.1,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,내용이 선정적이고 폭력적이어서 n,high_confidence
이탈리아,1-18,호감 저해요인,출판물,내용이 선정적이고 폭력적이어서,1+2순위(중복),5.7,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,내용이 선정적이고 폭력적이어서 n,high_confidence
이탈리아,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 1번째),2.6,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,manual_review,순위 불명(순위미상(중복4회 중 1번째)),캐릭터가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 2번째),1.6,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9986,manual_review,순위 불명(순위미상(중복4회 중 2번째)),캐릭터가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 3번째),9.4,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9859,manual_review,순위 불명(순위미상(중복4회 중 3번째)),캐릭터가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,스토리가 맘에 들지 않아서,순위미상(중복4회 중 4번째),4.9,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.4893,manual_review,순위 불명(순위미상(중복4회 중 4번째)),캐릭터가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,출판물,기타,1순위,0.4,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,출판물,기타,1+2순위(중복),0.4,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,출판물,풀 없음,1순위,18.7,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9975,auto_extracted,,풀 없음,high_confidence
이탈리아,1-18,호감 저해요인,출판물,풀 없음,1+2순위(중복),18.7,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,풀 없음,high_confidence
이탈리아,1-18,호감 저해요인,출판물,Q,1+2순위(중복),2.0,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.4511,manual_review,,Q,low_confidence
이탈리아,1-18,호감 저해요인,출판물,남성 여성,1+2순위(중복),10.0,%,245.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9132,manual_review,,남성 여성,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,과도한 광고 노출이 많아서,1순위,10.6,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9988,auto_extracted,,과도한 광고 노출이 많아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,과도한 광고 노출이 많아서,1+2순위(중복),16.2,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.974,auto_extracted,,과도한 광고 노출이 많아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,언어와 문화가 달라 내용올 이해하기 어려워서,1순위,10.6,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,언어와 문화가 달라 내용올 이해하기 어려워서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,언어와 문화가 달라 내용올 이해하기 어려워서,1+2순위(중복),16.2,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,언어와 문화가 달라 내용올 이해하기 어려워서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,접하기 어려운 환경이어서,1순위,10.6,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,접하기 어려운 환경이어서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,접하기 어려운 환경이어서,1+2순위(중복),21.8,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,접하기 어려운 환경이어서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교 등,1순위,8.5,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교 등,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교 등,1+2순위(중복),12.1,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.5749,auto_extracted,,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교 등,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,번역이 미혼해서,1순위,6.4,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9686,auto_extracted,,번역이 미롭해서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,번역이 미혼해서,1+2순위(중복),18.4,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.7369,auto_extracted,,번역이 미롭해서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,소재 장르 등이 진부획일적이어서,1순위,5.7,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,소재 장르 등이 진부획일적이어서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,소재 장르 등이 진부획일적이어서,1+2순위(중복),7.8,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9991,auto_extracted,,소재 장르 등이 진부획일적이어서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,이용하는데 비용이 많이 들어서,1순위,5.6,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,1.0,manual_review,,이용하는데 비용이 많이 들어서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,연재 주기가 불규칙해세유재 변경 등,1순위,4.9,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9634,auto_extracted,,순 연재 주기가 불규칙해세휴재 변경 등,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,연재 주기가 불규칙해세유재 변경 등,1+2순위(중복),9.1,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,순 연재 주기가 불규칙해세휴재 변경 등,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,그림체가 마음에 들지 않아서,1순위,4.9,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9991,auto_extracted,,위 그림체가 마음에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,그림체가 마음에 들지 않아서,1+2순위(중복),6.3,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9739,auto_extracted,,위 그림체가 마음에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,국가 간 역사-외교적 관계로 인해서,1순위,3.5,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9993,auto_extracted,,국가 간 역사-외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,국가 간 역사-외교적 관계로 인해서,1+2순위(중복),4.2,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.6634,auto_extracted,,국가 간 역사-외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 1번째),2.9,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.5103,manual_review,순위 불명(순위미상(중복4회 중 1번째)),스토리가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 2번째),1.4,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9041,manual_review,순위 불명(순위미상(중복4회 중 2번째)),스토리가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 3번째),7.1,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복4회 중 3번째)),스토리가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 4번째),2.8,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복4회 중 4번째)),스토리가 맘에 들지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,내용이 선정적이고 폭력적이어서,1순위,2.8,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,내용이 선정적이고 폭력적이어서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,내용이 선정적이고 폭력적이어서,1+2순위(중복),6.3,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9967,auto_extracted,,내용이 선정적이고 폭력적이어서,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,기타,1순위,0.7,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.999,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,기타,1+2순위(중복),0.7,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.999,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,없음,1순위,12.0,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,웬 없음,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,없음,1+2순위(중복),12.0,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,웬 없음,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,한국적 요소가 강해세한국 문화전통스토리 등),1+2순위(중복),7.0,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9383,manual_review,,한국적 요소가 강해세한국 문화전통스토리,high_confidence
이탈리아,1-18,호감 저해요인,웹툰,남성 여성,1+2순위(중복),10.0,%,142.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9132,manual_review,,남성 여성,high_confidence
이탈리아,1-18,호감 저해요인,게임,높은 디바이스 사양울 필요로 해서,1순위,11.1,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,높은 디바이스 사양을 필요로 해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,높은 디바이스 사양울 필요로 해서,1+2순위(중복),16.5,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,높은 디바이스 사양을 필요로 해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,유료 아이템  캐릭터 카드 등 지나친 소비틀 유도해서,1순위,9.9,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,유료 아이템  캐릭터 카드 등 지나친 소비률 유도해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,유료 아이템  캐릭터 카드 등 지나친 소비틀 유도해서,1+2순위(중복),17.3,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9978,auto_extracted,,유료 아이템  캐릭터 카드 등 지나친 소비률 유도해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1순위,8.2,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,manual_review,,다양한 문회에 대한 고가 부족해세인종 성소수자 종교 히,high_confidence
이탈리아,1-18,호감 저해요인,게임,이용하는데 비용이 많이 들어서,1순위,8.1,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9998,manual_review,,이용하는데 비용이 많이 들어서,high_confidence
이탈리아,1-18,호감 저해요인,게임,스토리 소재 장르 등이 진부획일적이어서,1순위,8.0,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9066,auto_extracted,,스토리 소재 장르 등이 진부획일적이어서,high_confidence
이탈리아,1-18,호감 저해요인,게임,스토리 소재 장르 등이 진부획일적이어서,1+2순위(중복),12.9,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9981,auto_extracted,,스토리 소재 장르 등이 진부획일적이어서,high_confidence
이탈리아,1-18,호감 저해요인,게임,게임 서비스 운영이 잘 이루어지지 않아서,1순위,7.3,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9761,auto_extracted,,게임 서비스 운영이 잘 이루어지지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,게임,게임 서비스 운영이 잘 이루어지지 않아서,1+2순위(중복),16.8,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.8257,auto_extracted,,게임 서비스 운영이 잘 이루어지지 않아서,high_confidence
이탈리아,1-18,호감 저해요인,게임,게임 캐릭터의 매력이 부족정체성이 모호해서,1순위,7.0,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,순 게임 캐릭터의 매력이 부족정체성이 모호해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,게임 캐릭터의 매력이 부족정체성이 모호해서,1+2순위(중복),12.7,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.8632,auto_extracted,,순 게임 캐릭터의 매력이 부족정체성이 모호해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,그래픽의 독창성이 부족하고 어디서 본 듯해서,1순위,6.5,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,수 그래픽의 독창성이 부족하고 어디서 본 듯해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,그래픽의 독창성이 부족하고 어디서 본 듯해서,1+2순위(중복),12.2,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9992,auto_extracted,,수 그래픽의 독창성이 부족하고 어디서 본 듯해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,사용자 환경이 불편해서 (단축키 메뉴 회면 구성 등,1순위,5.7,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,흙 사용자 환경이 불편해서 (단축키 메뉴 회면 구성 등,low_confidence
이탈리아,1-18,호감 저해요인,게임,사용자 환경이 불편해서 (단축키 메뉴 회면 구성 등,1+2순위(중복),12.5,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,흙 사용자 환경이 불편해서 (단축키 메뉴 회면 구성 등,low_confidence
이탈리아,1-18,호감 저해요인,게임,게임이 선정적이고 폭력적이어서,1순위,4.1,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.5638,auto_extracted,,복 게임이 선정적이고 폭력적이어서,high_confidence
이탈리아,1-18,호감 저해요인,게임,게임이 선정적이고 폭력적이어서,1+2순위(중복),7.8,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9927,auto_extracted,,복 게임이 선정적이고 폭력적이어서,high_confidence
이탈리아,1-18,호감 저해요인,게임,게임 스토리의 짜임새가 부족해서,1순위,2.4,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,게임 스토리의 짜임새가 부족해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,게임 스토리의 짜임새가 부족해서,1+2순위(중복),7.8,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9993,auto_extracted,,게임 스토리의 짜임새가 부족해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,국가 간 역사-외교적 관계로 인해서,1순위,2.4,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,국가 간 역사-외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,국가 간 역사-외교적 관계로 인해서,1+2순위(중복),6.7,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9615,auto_extracted,,국가 간 역사-외교적 관계로 인해서,high_confidence
이탈리아,1-18,호감 저해요인,게임,기타,1순위,0.6,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.983,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,게임,기타,1+2순위(중복),0.6,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.983,auto_extracted,,기타,high_confidence
이탈리아,1-18,호감 저해요인,게임,힘 없음,1순위,18.7,%,370.0,"1289,1290,1291,1292,1293,1294,1295,1296",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,힘 없음,high_confidence
